"";"L0_1";"L0_2";"A1_1";"A1_2";"C1";"Y1";"L1";"M2_1";"M2_2";"C2";"Y2"
"5026";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"5027";0;1;1;0;0;0;55,0172651149566;1;0;0;0
"5028";1;0;0;0;0;0;44,2812201313268;1;0;0;1
"5029";0;0;1;0;0;0;23,9235741634943;0;1;0;0
"5030";1;1;0;1;0;0;39,5311200325015;1;0;0;0
"5031";0;0;0;1;0;0;62,7225285212499;0;1;0;0
"5032";0;0;0;1;0;0;47,3864780918399;0;1;0;0
"5033";0;0;0;0;0;0;87,1060286750574;1;0;0;0
"5034";0;1;0;0;0;0;33,0946879678024;1;0;0;0
"5035";0;0;0;1;0;0;60,6790706692426;1;0;0;0
"5036";0;1;0;0;0;0;42,8087279569654;0;1;1;NA
"5037";0;0;0;1;0;0;47,9252591253522;1;0;0;0
"5038";0;1;1;0;0;0;47,5251289084724;1;0;0;0
"5039";1;1;0;1;0;0;64,8144597012692;0;1;0;1
"5040";0;0;0;0;0;0;24,1187350220791;1;0;0;0
"5041";0;1;1;0;0;1;NA;NA;NA;NA;NA
"5042";0;1;0;1;0;0;44,7108050740843;1;0;0;0
"5043";0;1;0;1;0;0;57,0080317986601;1;0;0;1
"5044";1;0;0;0;1;NA;NA;NA;NA;NA;NA
"5045";1;0;0;0;0;0;36,6102443818383;1;0;0;0
"5046";0;0;0;1;0;0;25,7738631122457;1;0;0;0
"5047";0;1;0;1;0;0;71,9645067019946;1;0;0;1
"5048";1;1;1;0;1;NA;NA;NA;NA;NA;NA
"5049";0;0;0;1;0;1;NA;NA;NA;NA;NA
"5050";0;1;0;1;0;0;67,4924880498488;1;0;0;0
"5051";0;1;1;0;0;0;38,5346676387293;1;0;0;0
"5052";1;0;0;1;0;0;80,604392884279;1;0;0;1
"5053";0;0;0;1;1;NA;NA;NA;NA;NA;NA
"5054";0;1;0;1;0;0;75,3349873074553;0;1;0;0
"5055";1;0;0;0;0;0;53,482247333846;0;1;1;NA
"5056";0;1;0;1;0;0;74,9518256288867;1;0;0;1
"5057";1;1;0;1;0;0;52,0267248195314;0;1;0;1
"5058";1;1;0;1;0;0;40,1845681087893;0;1;0;0
"5059";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"5060";1;1;0;1;0;0;75,6933201334026;1;0;0;0
"5061";0;1;1;0;0;1;NA;NA;NA;NA;NA
"5062";1;1;0;1;0;0;44,0746720345535;0;1;0;0
"5063";0;0;1;0;0;0;45,7672399792553;1;0;0;0
"5064";0;1;0;0;0;0;60,5169388432139;1;0;0;0
"5065";1;0;0;0;0;0;67,3335204147813;0;1;0;1
"5066";0;0;0;0;0;0;23,7651359720047;1;0;0;0
"5067";1;1;0;1;0;0;82,3761642829887;1;0;0;0
"5068";1;0;0;1;0;0;95,1256711495499;1;0;0;0
"5069";1;1;0;1;0;0;74,0328760547029;0;1;0;0
"5070";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5071";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5072";0;1;0;1;0;0;66,0984484498751;1;0;0;0
"5073";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5074";0;1;0;1;0;0;53,7263955297257;1;0;0;0
"5075";0;1;0;1;0;0;76,9659623650923;0;1;0;0
"5076";0;1;1;0;0;0;47,7020405278928;1;0;0;1
"5077";1;0;0;1;0;0;67,3515265381415;1;0;0;1
"5078";1;1;0;1;0;0;57,0297559112237;1;0;0;0
"5079";0;1;1;0;0;0;25,9364810158346;1;0;0;0
"5080";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5081";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5082";1;1;0;1;0;0;47,0939372936972;1;0;0;0
"5083";1;1;1;0;0;0;66,7618760615281;0;1;0;1
"5084";0;0;1;0;0;0;58,4347556856346;1;0;0;0
"5085";1;0;0;1;0;1;NA;NA;NA;NA;NA
"5086";1;1;0;1;0;0;59,1560418805944;0;1;0;1
"5087";0;0;0;1;0;0;52,4565635070344;1;0;1;NA
"5088";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5089";0;1;0;1;0;0;62,7409151303907;0;1;0;0
"5090";0;1;0;1;0;0;40,4748955321046;1;0;0;0
"5091";0;1;0;0;0;0;50,4707508385815;1;0;0;0
"5092";0;1;1;0;0;0;41,5950190363157;1;0;0;1
"5093";1;0;0;1;0;0;86,7419213215331;1;0;0;0
"5094";1;1;0;0;0;0;77,7104527973086;1;0;1;NA
"5095";0;1;0;1;0;0;50,2012136137374;0;1;0;0
"5096";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5097";0;1;0;1;0;0;65,4601092632954;1;0;0;0
"5098";1;1;0;1;0;0;73,5015426598177;0;1;0;0
"5099";0;1;1;0;0;0;71,4008884605066;1;0;0;1
"5100";1;1;0;1;0;0;57,1230232999402;1;0;0;1
"5101";0;0;0;1;0;0;35,2652400002822;1;0;0;0
"5102";1;0;0;1;0;0;51,5543222605597;1;0;0;0
"5103";0;0;0;0;0;0;27,43581687431;1;0;0;0
"5104";1;1;0;1;0;0;79,896117308003;1;0;0;1
"5105";1;1;0;1;0;0;64,7111125894514;1;0;1;NA
"5106";1;1;0;0;0;0;31,7723352314782;0;0;0;0
"5107";0;0;1;0;0;0;63,3188018919519;1;0;0;0
"5108";1;1;0;1;0;0;59,813897690364;1;0;1;NA
"5109";1;0;0;0;0;0;60,9716682207624;1;0;0;0
"5110";0;0;0;1;0;0;56,7650370026483;1;0;0;0
"5111";0;0;1;0;0;0;71,2375083674028;1;0;0;1
"5112";1;1;0;0;1;NA;NA;NA;NA;NA;NA
"5113";1;1;0;1;0;0;81,6281156335066;1;0;1;NA
"5114";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"5115";0;1;1;0;0;0;54,8142513185916;1;0;0;0
"5116";1;0;0;0;0;0;63,4185296589611;1;0;0;0
"5117";0;0;0;0;0;0;49,9590042565264;0;0;0;0
"5118";1;1;0;0;0;0;39,4705127196237;1;0;0;0
"5119";0;1;0;0;1;NA;NA;NA;NA;NA;NA
"5120";0;0;0;1;0;0;65,0234679223755;1;0;0;0
"5121";1;1;0;1;0;0;55,1508351498511;0;1;0;1
"5122";1;1;1;0;0;0;49,843401036073;1;0;0;0
"5123";0;1;1;0;0;0;62,5958207476379;1;0;0;1
"5124";0;1;0;0;0;0;12,5805204901325;1;0;0;0
"5125";0;1;0;1;0;0;69,1818314358654;1;0;0;0
"5126";0;1;0;1;0;0;40,9002304123292;1;0;0;0
"5127";1;0;0;0;0;0;71,9686988608248;1;0;0;0
"5128";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5129";1;0;0;0;0;0;63,6272480067319;0;1;0;0
"5130";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5131";0;1;0;0;0;0;41,217387091687;0;0;0;0
"5132";1;1;0;1;0;0;70,2283712020098;1;0;0;0
"5133";0;1;0;1;0;0;19,0101147365931;1;0;0;0
"5134";1;0;0;0;0;0;68,0480819055155;1;0;0;0
"5135";1;0;0;1;0;0;50,7199078298186;1;0;0;1
"5136";1;0;0;1;0;0;77,8863158367095;0;0;0;0
"5137";0;1;0;0;0;0;43,8181144088411;1;0;1;NA
"5138";1;1;0;0;0;0;66,7713236861117;1;0;0;0
"5139";1;1;0;1;0;0;76,2923826863013;1;0;0;0
"5140";0;0;1;0;0;0;65,0944118183681;1;0;0;0
"5141";1;0;0;0;0;1;NA;NA;NA;NA;NA
"5142";1;1;1;0;0;0;35,880714933314;1;0;0;1
"5143";0;1;0;0;0;0;66,828546288858;1;0;0;1
"5144";1;1;1;0;0;0;49,8206585630516;1;0;0;1
"5145";0;0;1;0;0;1;NA;NA;NA;NA;NA
"5146";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"5147";0;1;0;0;0;0;45,2420278968615;1;0;0;1
"5148";1;1;1;0;0;0;66,2803164242869;0;0;0;0
"5149";0;1;0;0;0;0;46,7195309224703;0;1;0;1
"5150";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5151";1;1;0;0;0;0;68,2829771976805;1;0;0;0
"5152";1;1;0;1;0;0;71,3671883765878;1;0;0;0
"5153";0;0;1;0;0;0;52,8937822512996;1;0;0;1
"5154";1;1;0;0;0;0;40,5957972112202;1;0;0;0
"5155";0;1;0;1;0;0;52,7543944067779;1;0;0;0
"5156";1;0;0;0;0;0;79,1082129147839;1;0;0;1
"5157";0;1;0;1;0;0;40,5408059692546;1;0;0;0
"5158";0;1;0;1;0;0;80,1392228000304;1;0;0;0
"5159";0;1;1;0;0;0;49,086227554569;1;0;0;0
"5160";1;1;1;0;0;0;55,3703588154419;1;0;0;0
"5161";0;1;0;0;0;0;56,0504486100475;1;0;0;1
"5162";1;1;1;0;0;0;52,7691023079839;1;0;0;0
"5163";1;1;0;0;0;0;55,1180374029801;1;0;0;0
"5164";1;1;1;0;1;NA;NA;NA;NA;NA;NA
"5165";1;1;0;0;0;0;50,4769465408256;0;1;0;0
"5166";1;1;0;0;0;0;45,1984512562776;0;1;0;0
"5167";1;1;1;0;0;0;40,4338012198989;1;0;0;0
"5168";1;0;0;0;0;0;52,5287161678119;0;0;1;NA
"5169";1;1;0;0;0;1;NA;NA;NA;NA;NA
"5170";1;1;0;0;0;0;49,8896569560419;1;0;0;0
"5171";0;1;1;0;0;0;31,3796252420984;1;0;0;1
"5172";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5173";0;1;0;1;0;0;68,6736689946283;0;1;0;0
"5174";1;1;0;0;1;NA;NA;NA;NA;NA;NA
"5175";1;1;0;1;0;0;65,7774988499812;1;0;0;0
"5176";1;1;0;0;0;0;41,1523979473722;1;0;0;0
"5177";0;1;0;0;0;0;76,1196921253846;1;0;0;0
"5178";1;1;0;1;0;0;45,8429124179406;1;0;0;1
"5179";0;0;1;0;0;0;58,4294355787285;1;0;0;0
"5180";0;1;0;1;0;0;49,8324565884901;1;0;0;1
"5181";1;0;0;0;0;0;69,9265501478786;1;0;0;0
"5182";0;0;0;1;0;1;NA;NA;NA;NA;NA
"5183";0;0;0;0;0;0;52,9983986213478;1;0;0;0
"5184";0;0;0;1;0;0;65,5197109925314;0;1;0;0
"5185";0;1;0;0;0;1;NA;NA;NA;NA;NA
"5186";0;1;0;0;0;0;31,0838774129647;1;0;0;0
"5187";1;0;0;0;0;1;NA;NA;NA;NA;NA
"5188";0;0;0;0;0;0;40,9762744679718;1;0;0;0
"5189";0;0;0;1;0;0;64,9591709228572;1;0;0;0
"5190";0;1;0;1;0;0;42,5652846887968;1;0;0;1
"5191";0;0;1;0;0;0;53,9784555471597;0;1;0;0
"5192";0;1;0;1;0;0;68,1234654911448;1;0;0;0
"5193";0;0;0;0;0;0;64,6923973540885;1;0;0;1
"5194";0;1;0;0;0;0;36,2394374879499;1;0;0;0
"5195";0;0;0;1;0;0;90,8474743981209;1;0;0;1
"5196";0;1;0;0;0;0;64,3263873553509;0;0;0;0
"5197";0;1;0;0;0;0;59,8453223481653;1;0;0;0
"5198";1;0;0;0;0;0;70,1599222193947;1;0;0;0
"5199";1;1;0;1;0;0;74,8368960281569;1;0;1;NA
"5200";1;1;0;1;0;0;81,5659708387233;1;0;0;1
"5201";1;0;1;0;0;0;75,5532734500769;1;0;0;0
"5202";0;0;0;0;0;0;49,5316313647042;1;0;0;0
"5203";0;1;1;0;0;0;43,8760150826425;1;0;0;1
"5204";0;1;0;1;0;0;42,2095326817048;1;0;0;0
"5205";0;0;0;1;0;0;74,6134467982443;0;0;0;1
"5206";1;0;0;1;0;0;65,8815911359594;1;0;0;1
"5207";1;1;0;1;0;0;69,0308262147661;0;0;0;0
"5208";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"5209";0;1;0;0;0;0;65,6673214419394;1;0;0;0
"5210";1;1;0;0;0;0;76,2278267538969;1;0;0;0
"5211";0;1;1;0;0;0;47,5044930526562;1;0;0;0
"5212";0;0;0;1;0;1;NA;NA;NA;NA;NA
"5213";0;1;1;0;0;0;80,6813997266188;1;0;0;1
"5214";0;0;0;0;1;NA;NA;NA;NA;NA;NA
"5215";0;1;0;1;0;0;62,4004971834422;1;0;0;0
"5216";0;0;1;0;0;0;41,4366377982716;1;0;0;0
"5217";0;1;0;1;0;0;57,4405696233586;1;0;0;0
"5218";1;1;0;1;0;0;60,7542724563887;1;0;0;0
"5219";0;0;0;1;0;0;38,5042746442766;0;1;0;0
"5220";1;1;0;1;0;0;52,8812470065781;1;0;0;1
"5221";1;0;0;0;0;0;46,1505979116527;1;0;0;1
"5222";0;0;0;0;0;0;51,904985253177;0;1;0;1
"5223";0;1;1;0;0;0;58,0551201475133;1;0;0;1
"5224";1;0;0;0;0;0;43,0893127797737;1;0;0;0
"5225";1;1;1;0;1;NA;NA;NA;NA;NA;NA
"5226";1;1;0;1;0;0;57,8419350661331;1;0;0;0
"5227";0;1;1;0;0;0;60,7073085446978;1;0;0;0
"5228";1;0;0;0;0;0;69,2863020611127;1;0;0;1
"5229";1;1;0;0;0;0;63,5435788718501;1;0;0;0
"5230";0;0;0;0;1;NA;NA;NA;NA;NA;NA
"5231";1;1;0;1;0;0;63,2682877023248;1;0;0;1
"5232";1;1;0;1;0;0;64,9272930203805;1;0;0;1
"5233";0;0;0;1;0;0;83,5156767371367;1;0;0;0
"5234";1;1;1;0;0;0;59,2613178334564;1;0;0;1
"5235";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"5236";0;1;0;1;0;0;44,630503919379;0;1;0;0
"5237";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5238";1;1;0;0;0;0;37,8421763497461;0;0;0;0
"5239";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5240";1;1;1;0;0;0;48,0386107333285;1;0;0;0
"5241";1;1;0;1;0;0;57,5437607141406;1;0;0;0
"5242";0;0;0;0;0;0;73,4085636475544;0;1;0;0
"5243";1;1;1;0;0;0;77,7731392217536;1;0;0;1
"5244";0;0;0;1;0;0;50,0850967350087;1;0;0;0
"5245";1;1;0;0;0;0;35,7890434582381;1;0;0;0
"5246";1;1;0;1;0;0;49,353700224057;1;0;0;0
"5247";0;1;0;1;0;0;83,1432083620631;1;0;0;1
"5248";0;1;0;1;0;0;48,7156279678239;1;0;0;0
"5249";1;0;0;0;0;0;53,1966084023037;1;0;0;0
"5250";1;1;1;0;0;1;NA;NA;NA;NA;NA
"5251";1;1;0;0;0;0;59,3847893463025;0;1;0;0
"5252";1;1;1;0;0;0;69,8579508933552;0;1;0;0
"5253";0;1;0;0;0;0;26,6904088475503;0;1;1;NA
"5254";0;0;1;0;0;0;80,1558467754827;1;0;0;0
"5255";1;1;0;1;0;0;66,8358867191198;1;0;0;0
"5256";1;1;0;0;1;NA;NA;NA;NA;NA;NA
"5257";0;0;0;1;0;0;35,0581614188136;1;0;0;0
"5258";0;1;1;0;0;0;39,7570346618101;0;1;0;0
"5259";0;1;0;1;0;0;73,136770739647;1;0;0;1
"5260";1;0;0;1;0;0;60,9298490579883;1;0;0;0
"5261";0;0;1;0;0;0;73,2923798417678;1;0;0;0
"5262";1;1;0;1;0;0;48,3448815892746;0;1;0;0
"5263";0;1;0;0;0;0;13,7807383309846;1;0;0;0
"5264";1;1;1;0;0;0;89,8721667285447;1;0;0;0
"5265";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5266";1;1;0;0;0;0;46,1792341462867;1;0;1;NA
"5267";1;1;0;1;0;0;54,9233888423607;1;0;0;0
"5268";1;1;0;0;0;0;43,3196157964667;1;0;0;0
"5269";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5270";0;1;1;0;0;0;36,2979024258459;0;1;0;1
"5271";1;1;0;1;0;0;69,0591611949641;0;1;0;0
"5272";0;1;1;0;0;0;37,4358920139992;0;1;1;NA
"5273";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5274";1;1;0;0;1;NA;NA;NA;NA;NA;NA
"5275";1;1;0;1;0;0;48,7189741189059;1;0;0;0
"5276";0;1;0;1;0;0;52,6129537291435;0;1;1;NA
"5277";1;0;0;0;0;0;47,9744060794494;1;0;0;0
"5278";1;1;1;0;0;1;NA;NA;NA;NA;NA
"5279";1;1;1;0;0;0;55,4687603864434;1;0;0;0
"5280";0;1;1;0;0;0;71,9860250251397;1;0;0;0
"5281";0;1;0;1;0;0;35,5711754326082;1;0;0;0
"5282";0;1;1;0;0;0;55,2549830371108;0;1;1;NA
"5283";0;0;0;0;0;0;46,6108223003683;0;1;0;1
"5284";0;1;1;0;0;0;55,0822906940179;1;0;0;0
"5285";1;0;0;0;0;0;55,4607829265921;1;0;0;0
"5286";0;0;1;0;1;NA;NA;NA;NA;NA;NA
"5287";0;1;1;0;0;1;NA;NA;NA;NA;NA
"5288";0;0;0;0;0;0;50,2699595353216;0;0;0;0
"5289";0;1;0;1;0;0;29,9578605375131;0;1;1;NA
"5290";1;0;0;1;0;0;41,9170321376405;1;0;0;0
"5291";0;0;0;0;0;0;32,6304756723936;1;0;0;1
"5292";1;0;0;0;0;0;36,8853533153856;1;0;0;0
"5293";1;1;0;0;0;0;54,0455780418197;0;1;0;0
"5294";1;1;0;0;0;0;49,4804034586457;0;1;0;1
"5295";0;0;0;1;0;0;63,0528909838431;0;1;0;0
"5296";0;0;0;1;0;0;53,0755718322662;0;0;0;0
"5297";0;0;0;0;0;0;16,1893550486394;0;1;0;0
"5298";0;1;1;0;0;0;41,6373382228752;1;0;0;0
"5299";0;0;0;1;0;0;45,2749491394174;1;0;1;NA
"5300";1;1;0;0;0;0;63,4992428577699;1;0;0;1
"5301";1;1;1;0;0;0;51,2271565181111;0;1;0;1
"5302";1;1;0;0;0;0;43,8353156687753;0;1;0;0
"5303";0;1;1;0;0;0;62,5594437046966;1;0;0;0
"5304";1;0;0;1;0;0;95,9283040696929;0;1;0;0
"5305";1;1;0;0;0;0;58,588535816627;1;0;0;0
"5306";1;0;0;0;0;0;47,2850909844986;1;0;0;1
"5307";0;1;0;1;0;0;49,3084760105083;1;0;0;0
"5308";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5309";1;0;0;1;1;NA;NA;NA;NA;NA;NA
"5310";0;1;0;0;0;0;78,1174054025366;1;0;0;1
"5311";1;1;1;0;0;0;74,3197202536375;1;0;0;1
"5312";1;0;0;1;0;0;62,7231565903547;1;0;0;1
"5313";1;1;0;0;0;0;77,5367592440867;1;0;0;0
"5314";0;0;1;0;0;0;45,3599655464943;1;0;0;1
"5315";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5316";0;0;0;0;0;0;57,8177579773322;0;1;0;0
"5317";0;0;0;1;0;0;62,9965815274083;1;0;0;0
"5318";1;0;0;0;0;0;77,0987268191887;1;0;0;0
"5319";0;1;0;1;0;0;58,0406330684621;1;0;0;0
"5320";0;0;1;0;0;0;32,2184340754485;0;1;0;0
"5321";0;1;0;1;0;0;24,0258951870997;1;0;0;0
"5322";1;0;1;0;0;1;NA;NA;NA;NA;NA
"5323";0;1;0;0;0;0;29,5163979184057;1;0;0;0
"5324";1;1;1;0;0;0;68,3083732805586;1;0;1;NA
"5325";1;1;1;0;0;0;76,3043987980978;1;0;0;0
"5326";1;1;1;0;0;0;67,5530160627621;0;1;0;0
"5327";1;1;1;0;0;0;88,5225957583621;1;0;0;0
"5328";0;1;1;0;0;0;9,94018662332885;1;0;0;0
"5329";1;1;0;0;0;0;64,0216174065992;1;0;0;1
"5330";0;0;0;0;0;0;54,8679003811132;1;0;0;0
"5331";0;0;1;0;0;0;58,7669345835318;1;0;0;0
"5332";1;0;0;1;0;1;NA;NA;NA;NA;NA
"5333";1;0;0;1;0;0;58,0059659911063;1;0;0;1
"5334";1;0;0;0;0;0;69,6766793862074;0;0;0;0
"5335";1;0;0;0;0;0;53,057310932038;1;0;0;0
"5336";0;0;0;0;0;0;48,531263603247;0;1;0;0
"5337";1;1;1;0;0;0;62,6192537895999;1;0;0;0
"5338";1;1;0;1;0;0;63,7989783119209;1;0;0;0
"5339";0;1;0;1;0;0;53,456717638605;1;0;0;1
"5340";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5341";1;1;0;1;0;0;56,4711573114348;1;0;0;0
"5342";0;1;0;1;0;0;50,0120349421051;1;0;0;0
"5343";0;0;0;1;0;0;57,0102636626345;1;0;0;0
"5344";1;1;0;1;0;0;40,7247159795326;1;0;0;0
"5345";1;1;0;1;0;0;83,2596192129874;0;1;0;1
"5346";0;0;0;0;0;0;12,1035181466853;0;0;0;0
"5347";0;0;0;0;0;0;53,0302297505523;1;0;0;0
"5348";0;1;0;0;0;0;55,423426146059;1;0;0;0
"5349";0;1;0;1;0;0;70,8041580457456;0;1;0;0
"5350";0;1;1;0;0;0;38,2622653489228;0;1;0;0
"5351";0;0;0;0;0;0;38,2093468965763;1;0;0;0
"5352";1;1;0;0;0;0;48,0923764064111;1;0;0;0
"5353";0;1;0;1;0;0;57,182916796838;0;1;1;NA
"5354";1;1;1;0;0;0;23,1368823123296;1;0;0;0
"5355";1;1;0;0;0;0;45,2304696991483;0;1;0;0
"5356";0;1;1;0;0;0;41,9411793541411;1;0;0;0
"5357";0;1;0;1;0;0;71,6674276360843;1;0;1;NA
"5358";1;1;0;1;0;0;68,7685180152998;1;0;0;1
"5359";0;1;1;0;0;0;40,5378975143368;0;1;0;0
"5360";0;1;1;0;0;1;NA;NA;NA;NA;NA
"5361";1;1;1;0;0;0;46,8356085922978;0;1;0;0
"5362";0;0;0;0;0;0;79,8629922534999;1;0;0;0
"5363";1;0;0;1;0;0;69,9533130432802;1;0;0;0
"5364";0;0;0;1;0;0;61,8906587581153;0;1;0;1
"5365";0;0;1;0;0;0;29,0259946945196;1;0;0;0
"5366";1;1;1;0;0;0;34,7773141819175;1;0;0;0
"5367";1;0;1;0;0;1;NA;NA;NA;NA;NA
"5368";1;1;0;0;0;0;36,5487947466587;0;1;0;0
"5369";0;1;0;1;0;0;39,5055548064172;0;1;0;0
"5370";1;1;1;0;0;0;49,9587535769368;0;1;0;0
"5371";1;0;0;1;0;0;71,8765686780214;1;0;0;0
"5372";1;1;0;1;0;0;72,2869641379998;1;0;1;NA
"5373";1;1;0;0;0;0;46,8248620554604;1;0;0;1
"5374";0;1;0;1;0;0;84,9286273377917;1;0;1;NA
"5375";0;1;0;1;0;0;68,0285130113678;1;0;0;0
"5376";1;1;0;0;0;0;57,048103141746;1;0;0;0
"5377";1;1;1;0;0;0;53,1555786483797;1;0;0;0
"5378";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5379";1;1;0;0;0;0;74,6065531033554;1;0;0;0
"5380";0;1;0;1;0;0;68,2802970217083;1;0;0;0
"5381";1;1;0;0;0;0;57,7208881676331;1;0;0;0
"5382";0;1;1;0;0;1;NA;NA;NA;NA;NA
"5383";1;1;0;0;0;0;47,2457901946491;1;0;1;NA
"5384";1;1;1;0;0;0;48,0217335478978;1;0;0;1
"5385";0;1;0;0;0;0;58,9015429626241;1;0;0;1
"5386";0;1;0;1;0;0;77,721853415755;1;0;0;0
"5387";0;1;0;1;0;0;62,1905705874044;1;0;1;NA
"5388";1;1;0;0;0;0;53,9104560049191;1;0;0;0
"5389";0;0;0;0;0;0;28,8976297646402;0;0;0;0
"5390";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5391";1;1;0;0;0;0;49,249942226453;1;0;0;0
"5392";1;0;0;0;0;0;71,6331809815717;1;0;0;1
"5393";0;1;0;1;0;0;33,2131667259472;1;0;0;0
"5394";0;1;0;0;0;1;NA;NA;NA;NA;NA
"5395";0;0;0;1;0;1;NA;NA;NA;NA;NA
"5396";0;1;0;1;0;0;40,8799688304338;1;0;0;0
"5397";1;1;1;0;0;0;57,028985328586;0;0;0;0
"5398";0;0;0;1;0;0;43,3239856721078;1;0;0;0
"5399";1;1;1;0;0;0;67,5556726981979;1;0;0;1
"5400";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5401";1;1;0;1;0;0;81,5002556515633;1;0;1;NA
"5402";0;0;1;0;0;0;61,6139716625913;1;0;0;0
"5403";1;1;0;1;0;0;60,1736717801733;1;0;0;0
"5404";1;1;0;1;0;0;77,9058692265966;1;0;0;0
"5405";0;1;0;0;0;0;45,1423741020669;1;0;0;0
"5406";0;0;0;0;0;0;47,1614407381259;0;1;0;0
"5407";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5408";1;1;0;1;0;0;70,1685813724618;1;0;0;0
"5409";0;1;0;1;0;0;64,3222770952077;1;0;0;1
"5410";1;1;0;0;0;0;71,1288478906765;1;0;1;NA
"5411";1;1;0;1;0;0;42,2910987020147;0;1;0;1
"5412";0;1;0;1;0;0;74,4297562574828;1;0;0;0
"5413";0;0;0;1;0;0;81,9154679812273;1;0;0;0
"5414";1;1;1;0;0;0;46,7259783824828;1;0;0;1
"5415";1;0;0;1;0;0;83,1731366017038;1;0;0;0
"5416";0;1;0;1;0;0;69,4250430127258;1;0;0;0
"5417";1;1;0;0;0;0;63,303935693005;1;0;0;0
"5418";0;1;0;1;0;0;44,3708590309311;1;0;0;1
"5419";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5420";1;0;0;0;0;0;67,9872078436735;0;1;0;1
"5421";1;1;0;1;0;0;72,3876662186865;1;0;0;0
"5422";0;1;0;1;0;0;48,4980788653186;1;0;0;0
"5423";1;1;1;0;0;0;68,2885438786183;0;1;0;1
"5424";1;1;0;0;0;0;37,3887633524873;1;0;0;0
"5425";0;1;1;0;0;0;25,7441883719013;1;0;0;0
"5426";0;1;1;0;0;0;59,2597647471814;1;0;0;1
"5427";1;1;0;1;0;0;53,3826873113044;1;0;0;0
"5428";0;0;0;1;0;0;62,8601960390288;0;1;0;0
"5429";0;1;0;1;0;0;64,3772539097013;1;0;0;0
"5430";0;1;0;1;0;0;50,7996430449534;1;0;0;0
"5431";0;0;0;1;0;0;31,5488691148271;1;0;0;1
"5432";1;1;0;0;0;0;54,4266482841463;1;0;0;0
"5433";1;1;0;1;0;1;NA;NA;NA;NA;NA
"5434";0;0;1;0;0;0;60,7860321076204;0;1;0;0
"5435";0;0;0;1;0;0;60,2217960388207;0;1;1;NA
"5436";1;0;1;0;0;0;71,6449110927521;0;1;0;1
"5437";1;0;0;1;0;1;NA;NA;NA;NA;NA
"5438";0;1;0;1;0;0;60,3972760061334;0;1;0;1
"5439";0;1;1;0;0;0;62,479902321968;1;0;0;1
"5440";1;1;0;1;0;0;59,6397032426655;1;0;0;1
"5441";1;0;0;1;0;1;NA;NA;NA;NA;NA
"5442";1;1;0;0;0;0;78,6724667076922;0;1;0;0
"5443";1;1;1;0;0;0;45,5117715572366;1;0;0;1
"5444";0;1;0;1;0;0;21,5522008579229;1;0;0;0
"5445";0;1;1;0;0;0;43,5352161657292;1;0;0;0
"5446";0;1;1;0;0;0;42,1926507303223;1;0;0;0
"5447";0;0;0;1;0;0;79,1635928186625;1;0;0;1
"5448";1;1;0;1;0;0;33,9338936778121;1;0;0;1
"5449";1;1;0;0;0;1;NA;NA;NA;NA;NA
"5450";0;1;0;1;0;0;56,9820101959736;1;0;0;0
"5451";0;0;0;1;0;0;73,1512257035765;0;1;1;NA
"5452";1;1;1;0;0;0;77,0591952267399;1;0;0;1
"5453";0;1;0;0;0;0;38,6066229935583;0;1;0;0
"5454";1;1;0;1;0;0;83,1035811881487;1;0;0;0
"5455";0;0;0;1;0;1;NA;NA;NA;NA;NA
"5456";0;0;0;1;0;0;62,4243370487972;0;1;0;0
"5457";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"5458";0;0;0;0;1;NA;NA;NA;NA;NA;NA
"5459";0;1;1;0;0;0;53,0683535418245;0;1;0;1
"5460";0;1;0;1;0;1;NA;NA;NA;NA;NA
"5461";0;0;0;0;0;0;77,5367577133576;1;0;0;0
"5462";0;0;0;0;0;0;84,6456212338105;1;0;0;0
